Service,ResourceType,ResourceId,Name,Application,Environment,Notes
CloudFormation,Stack,cct-flink-etl-pnr-tkt-correlation-crt,cct-flink-etl-pnr-tkt-correlation-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-etl-tkt-crt,cct-flink-etl-tkt-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-etl-fdm-crt,cct-flink-etl-fdm-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-flink-etl-pnr-crt,cct-flink-etl-pnr-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-trip-tracer-dashboard-crt,cct-trip-tracer-dashboard-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-glue-historical-crt,cct-glue-historical-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,ac-cct-cmp-api-crt,ac-cct-cmp-api-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,ac-cct-cmp-lambdas-crt,ac-cct-cmp-lambdas-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,ac-cct-cmp-infra-crt,ac-cct-cmp-infra-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-customer-profile-merge-processor-crt,cct-customer-profile-merge-processor-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-entity-resolution-crt,cct-entity-resolution-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-kafka-mirroring-crt,cct-kafka-mirroring-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,StackSet-CustomControlTower-member-backup-s3-tiering-cr-a347de30-297b-4d01-ac72-4078ef989d39,StackSet-CustomControlTower-member-backup-s3-tiering-cr-a347de30-297b-4d01-ac72-4078ef989d39,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-CustomControlTower-member-backup-s3-tiering-local-f8da3de6-dd5e-43f1-9e69-d10757481642,StackSet-CustomControlTower-member-backup-s3-tiering-local-f8da3de6-dd5e-43f1-9e69-d10757481642,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-CustomControlTower-member-backup-copy-automation-db8ff3b8-c049-4dfd-bc2b-594d9ab3785b,StackSet-CustomControlTower-member-backup-copy-automation-db8ff3b8-c049-4dfd-bc2b-594d9ab3785b,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-CustomControlTower-member-backup-copy-role-54da4699-8d5b-4389-bf8a-3cffe834297c,StackSet-CustomControlTower-member-backup-copy-role-54da4699-8d5b-4389-bf8a-3cffe834297c,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-customer-profile-infrastructure-crt,cct-customer-profile-infrastructure-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,entsre-cct-crt-container-logging-s3,entsre-cct-crt-container-logging-s3,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,entsre-cct-crt-container-logging-sqs,entsre-cct-crt-container-logging-sqs,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,entsre-cct-container-logging-infra-athena-crt,entsre-cct-container-logging-infra-athena-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,FireLens-ECR-CRT-Stack,FireLens-ECR-CRT-Stack,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,cct-sp-infra-crt,cct-sp-infra-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-trip-tracer-infra-crt,cct-trip-tracer-infra-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,cct-shared-infra-crt,cct-shared-infra-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,entsre-cct-core-lambda-logging-app-lambdas-crt,entsre-cct-core-lambda-logging-app-lambdas-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,entsre-cct-core-lambda-logging-infra-athena-crt,entsre-cct-core-lambda-logging-infra-athena-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,entsre-cct-core-lambda-logging-infra-s3-crt,entsre-cct-core-lambda-logging-infra-s3-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,entsre-cct-core-lambda-logging-infra-iam-crt,entsre-cct-core-lambda-logging-infra-iam-crt,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,entsre-cct-core-lambda-logging-infra-sqs-crt,entsre-cct-core-lambda-logging-infra-sqs-crt,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-CustomControlTower-member-backup-vault-915edc93-a19e-4ae1-b127-1de1ba55cbd1,StackSet-CustomControlTower-member-backup-vault-915edc93-a19e-4ae1-b127-1de1ba55cbd1,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,StackSet-CustomControlTower-member-backup-role-737e4740-d519-4b10-9258-1dfffd7d463f,StackSet-CustomControlTower-member-backup-role-737e4740-d519-4b10-9258-1dfffd7d463f,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,ac-cct-crt-cac1-cdktoolkit,ac-cct-crt-cac1-cdktoolkit,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-Defender-for-cloud-AWS-d173b99c-42ec-45ea-91be-8caac3d7e063,StackSet-Defender-for-cloud-AWS-d173b99c-42ec-45ea-91be-8caac3d7e063,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-controltower-permission-boundary-policy-dc0e1cd9-08fc-43c8-87a3-3a0f7ecada83,StackSet-controltower-permission-boundary-policy-dc0e1cd9-08fc-43c8-87a3-3a0f7ecada83,CCT,CRT,status=UPDATE_COMPLETE
CloudFormation,Stack,StackSet-CustomControlTower-CfCT-KinesisLogFirehose-2248cb6f-ec83-4e7a-97ec-ddeb65f8dfd0,StackSet-CustomControlTower-CfCT-KinesisLogFirehose-2248cb6f-ec83-4e7a-97ec-ddeb65f8dfd0,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-CustomControlTower-CfCT-baseline-role-846b100e-37d7-47d4-9b53-ac9fdf49c16f,StackSet-CustomControlTower-CfCT-baseline-role-846b100e-37d7-47d4-9b53-ac9fdf49c16f,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-CustomControlTower-CfCT-EnableDefaultEbsEncryption-b3403013-ccba-45f4-8939-2867a09317d6,StackSet-CustomControlTower-CfCT-EnableDefaultEbsEncryption-b3403013-ccba-45f4-8939-2867a09317d6,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-AWSControlTowerBP-BASELINE-CONFIG-89093ffd-1a69-4130-a878-8160e286b0d4,StackSet-AWSControlTowerBP-BASELINE-CONFIG-89093ffd-1a69-4130-a878-8160e286b0d4,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-b87023ac-b95b-4b8c-8f27-bc15762f4991,StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-b87023ac-b95b-4b8c-8f27-bc15762f4991,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-OrcaSecurityStackSet-2d525c60-ebb6-413a-a2a9-4e35318164cd,StackSet-OrcaSecurityStackSet-2d525c60-ebb6-413a-a2a9-4e35318164cd,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-Cyera-role-0de56ab5-202b-4119-83cc-4be15df1805c,StackSet-Cyera-role-0de56ab5-202b-4119-83cc-4be15df1805c,CCT,CRT,status=CREATE_COMPLETE
CloudFormation,Stack,StackSet-AC-SG-Remediation-Roles-3049a6c4-6c21-4eae-a986-bee10a077e45,StackSet-AC-SG-Remediation-Roles-3049a6c4-6c21-4eae-a986-bee10a077e45,CCT,CRT,status=CREATE_COMPLETE
GuardDuty,Detector,76cac85c27af443fb2c9b79c787d1f7e,76cac85c27af443fb2c9b79c787d1f7e,CCT,CRT,
